,close,high,low,open,time,volumefrom,volumeto,timestamp
47,6322.73,6325.85,6310.01,6321.67,1530383940,367.46,2322800.93,2018-06-30 14:39:00
48,6320.2,6324.44,6318.66,6324.26,1530384000,49.6,314420.34,2018-06-30 14:40:00
49,6331.51,6334.31,6319.44,6320.33,1530384060,192.47,1231048.85,2018-06-30 14:41:00
50,6331.39,6334.65,6329.78,6332.52,1530384120,29.81,189016.49,2018-06-30 14:42:00
51,6332.25,6334.87,6329.02,6331.37,1530384180,36.9,233882.29,2018-06-30 14:43:00
52,6334.1,6334.89,6330.26,6332.25,1530384240,16.35,103652.22,2018-06-30 14:44:00
53,6333.59,6334.6,6329.48,6333.29,1530384300,22.57,143277.65,2018-06-30 14:45:00
54,6332.93,6334.83,6330.67,6333.45,1530384360,10.11,64063.97,2018-06-30 14:46:00
55,6329.81,6333.04,6328.0,6332.93,1530384420,90.78,573420.25,2018-06-30 14:47:00
56,6329.05,6333.18,6329.05,6329.87,1530384480,16.47,104627.58,2018-06-30 14:48:00
57,6331.08,6331.59,6326.02,6329.05,1530384540,28.05,178051.61,2018-06-30 14:49:00
58,6330.52,6331.49,6324.92,6331.49,1530384600,38.47,243564.53,2018-06-30 14:50:00
59,6326.78,6330.52,6325.91,6330.52,1530384660,14.71,93398.78,2018-06-30 14:51:00
60,6330.09,6330.09,6326.36,6326.78,1530384720,17.09,108391.31,2018-06-30 14:52:00
61,6326.26,6330.45,6324.2,6330.09,1530384780,22.71,143799.13,2018-06-30 14:53:00
62,6324.81,6326.73,6321.77,6326.26,1530384840,16.46,104316.99,2018-06-30 14:54:00
63,6324.11,6325.18,6320.04,6324.86,1530384900,28.01,177258.84,2018-06-30 14:55:00
64,6319.41,6324.35,6316.76,6324.35,1530384960,24.89,157820.1,2018-06-30 14:56:00
65,6317.84,6322.32,6317.84,6319.41,1530385020,16.22,102901.73,2018-06-30 14:57:00
66,6318.52,6321.58,6316.28,6317.84,1530385080,15.68,99363.89,2018-06-30 14:58:00
67,6316.41,6320.29,6316.01,6318.52,1530385140,15.42,97886.08,2018-06-30 14:59:00
68,6316.99,6320.04,6315.85,6317.47,1530385200,18.7,118492.59,2018-06-30 15:00:00
69,6314.63,6319.89,6314.23,6317.03,1530385260,22.1,139942.76,2018-06-30 15:01:00
70,6315.48,6318.98,6314.63,6314.63,1530385320,18.58,118707.1,2018-06-30 15:02:00
71,6314.63,6318.74,6314.18,6315.48,1530385380,31.11,197289.58,2018-06-30 15:03:00
72,6316.28,6319.16,6314.28,6314.28,1530385440,19.14,121862.17,2018-06-30 15:04:00
73,6313.28,6317.26,6313.28,6316.21,1530385500,23.04,146029.06,2018-06-30 15:05:00
74,6316.0,6317.38,6312.07,6313.28,1530385560,22.73,143780.51,2018-06-30 15:06:00
75,6310.58,6316.06,6310.54,6316.06,1530385620,14.63,92960.63,2018-06-30 15:07:00
76,6310.71,6316.64,6310.54,6310.6,1530385680,19.69,124520.62,2018-06-30 15:08:00
77,6316.98,6316.98,6310.7,6311.62,1530385740,58.26,368734.77,2018-06-30 15:09:00
78,6321.45,6323.48,6315.79,6315.79,1530385800,35.5,224641.85,2018-06-30 15:10:00
79,6318.06,6322.78,6317.42,6321.45,1530385860,12.36,78133.65,2018-06-30 15:11:00
80,6326.39,6327.34,6317.83,6318.06,1530385920,64.42,407466.67,2018-06-30 15:12:00
81,6319.23,6327.1,6319.12,6326.39,1530385980,23.12,146134.45,2018-06-30 15:13:00
82,6317.76,6324.18,6317.76,6319.23,1530386040,11.85,74937.04,2018-06-30 15:14:00
83,6321.05,6323.99,6317.34,6317.76,1530386100,11.28,71704.74,2018-06-30 15:15:00
84,6319.24,6323.94,6319.11,6320.94,1530386160,25.55,161696.97,2018-06-30 15:16:00
85,6319.08,6323.22,6318.54,6319.24,1530386220,12.34,77940.23,2018-06-30 15:17:00
86,6321.48,6322.39,6318.16,6319.17,1530386280,15.81,100139.63,2018-06-30 15:18:00
87,6322.42,6322.42,6319.0,6321.48,1530386340,14.38,91343.58,2018-06-30 15:19:00
88,6319.13,6324.46,6318.57,6322.42,1530386400,25.87,163670.2,2018-06-30 15:20:00
89,6323.86,6323.86,6318.57,6318.57,1530386460,18.62,118008.64,2018-06-30 15:21:00
90,6324.53,6325.1,6321.88,6323.7,1530386520,35.68,225993.25,2018-06-30 15:22:00
91,6322.09,6324.91,6320.94,6324.48,1530386580,19.58,124484.52,2018-06-30 15:23:00
92,6324.14,6325.02,6320.15,6321.84,1530386640,20.96,132639.55,2018-06-30 15:24:00
93,6321.26,6324.14,6320.03,6324.01,1530386700,63.26,400517.72,2018-06-30 15:25:00
94,6317.72,6322.73,6317.61,6321.26,1530386760,32.03,202616.12,2018-06-30 15:26:00
95,6319.9,6321.03,6317.72,6317.72,1530386820,10.83,68532.02,2018-06-30 15:27:00
96,6319.1,6322.5,6317.76,6320.27,1530386880,16.34,104446.8,2018-06-30 15:28:00
97,6322.39,6322.47,6318.49,6319.35,1530386940,21.63,136873.98,2018-06-30 15:29:00
98,6320.2,6323.15,6317.66,6322.42,1530387000,12.02,76302.74,2018-06-30 15:30:00
99,6318.59,6321.26,6318.54,6319.81,1530387060,15.17,95961.84,2018-06-30 15:31:00
100,6318.08,6322.06,6318.06,6318.59,1530387120,21.06,132985.7,2018-06-30 15:32:00
101,6322.02,6322.43,6317.68,6318.3,1530387180,18.22,115946.75,2018-06-30 15:33:00
102,6323.89,6324.17,6319.51,6321.88,1530387240,57.61,365005.89,2018-06-30 15:34:00
103,6326.61,6329.9,6323.36,6323.64,1530387300,35.73,228013.94,2018-06-30 15:35:00
104,6326.45,6330.95,6325.85,6326.61,1530387360,33.18,210180.32,2018-06-30 15:36:00
105,6329.49,6329.64,6325.21,6325.29,1530387420,23.68,149888.6,2018-06-30 15:37:00
106,6327.64,6331.12,6325.66,6330.28,1530387480,14.04,89005.25,2018-06-30 15:38:00
107,6325.37,6327.64,6322.55,6327.64,1530387540,24.94,157817.2,2018-06-30 15:39:00
108,6322.91,6327.8,6322.64,6325.37,1530387600,26.52,167781.03,2018-06-30 15:40:00
109,6330.92,6331.12,6322.91,6322.91,1530387660,21.49,136243.23,2018-06-30 15:41:00
110,6328.25,6332.05,6327.09,6330.92,1530387720,36.46,231959.34,2018-06-30 15:42:00
111,6329.69,6329.84,6325.93,6329.52,1530387780,12.86,81587.45,2018-06-30 15:43:00
112,6328.1,6330.99,6326.16,6329.69,1530387840,12.55,79477.37,2018-06-30 15:44:00
113,6325.34,6331.04,6325.34,6328.1,1530387900,21.44,136848.2,2018-06-30 15:45:00
114,6326.29,6327.78,6322.6,6326.12,1530387960,42.04,266401.82,2018-06-30 15:46:00
115,6325.19,6328.27,6325.07,6326.29,1530388020,8.32,52896.44,2018-06-30 15:47:00
116,6324.41,6327.16,6322.62,6325.19,1530388080,14.7,93091.86,2018-06-30 15:48:00
117,6325.1,6328.07,6322.73,6324.41,1530388140,16.73,106149.26,2018-06-30 15:49:00
118,6323.67,6329.12,6323.67,6325.12,1530388200,14.26,90250.19,2018-06-30 15:50:00
119,6322.58,6328.99,6322.48,6323.67,1530388260,8.28,52329.94,2018-06-30 15:51:00
120,6326.62,6327.69,6322.4,6322.58,1530388320,10.7,67941.71,2018-06-30 15:52:00
121,6325.74,6328.6,6323.3,6326.5,1530388380,14.51,91681.57,2018-06-30 15:53:00
122,6326.71,6328.69,6323.43,6325.74,1530388440,9.52,60442.52,2018-06-30 15:54:00
123,6328.35,6328.43,6324.54,6326.71,1530388500,9.86,62430.98,2018-06-30 15:55:00
124,6326.1,6328.49,6323.04,6328.35,1530388560,11.88,75405.59,2018-06-30 15:56:00
125,6326.51,6328.48,6325.23,6326.1,1530388620,13.87,88008.7,2018-06-30 15:57:00
126,6323.81,6327.96,6323.71,6326.51,1530388680,12.98,82272.77,2018-06-30 15:58:00
127,6326.62,6328.54,6323.62,6323.81,1530388740,13.76,87170.23,2018-06-30 15:59:00
128,6323.8,6328.06,6323.74,6326.62,1530388800,14.84,94940.41,2018-06-30 16:00:00
129,6326.97,6328.0,6323.05,6323.78,1530388860,13.42,85145.2,2018-06-30 16:01:00
130,6326.24,6327.13,6322.79,6327.13,1530388920,10.78,68333.77,2018-06-30 16:02:00
131,6325.73,6327.75,6322.7,6326.24,1530388980,10.94,69499.24,2018-06-30 16:03:00
132,6322.72,6326.78,6322.44,6325.73,1530389040,13.57,85620.45,2018-06-30 16:04:00
133,6322.38,6326.85,6322.24,6322.72,1530389100,20.39,129106.49,2018-06-30 16:05:00
134,6326.67,6326.77,6322.16,6322.43,1530389160,19.87,126079.02,2018-06-30 16:06:00
135,6324.1,6327.56,6322.62,6326.69,1530389220,20.81,131822.46,2018-06-30 16:07:00
136,6327.59,6327.68,6323.56,6324.41,1530389280,15.82,100248.72,2018-06-30 16:08:00
137,6325.65,6327.96,6321.68,6327.59,1530389340,11.86,75549.85,2018-06-30 16:09:00
138,6324.49,6326.5,6322.19,6325.04,1530389400,23.89,152109.59,2018-06-30 16:10:00
139,6323.81,6327.56,6323.51,6324.74,1530389460,12.75,81308.0,2018-06-30 16:11:00
140,6326.32,6329.6,6323.77,6323.81,1530389520,28.46,180474.13,2018-06-30 16:12:00
141,6326.38,6328.87,6325.5,6326.32,1530389580,20.22,128206.05,2018-06-30 16:13:00
142,6327.07,6328.3,6325.53,6326.38,1530389640,18.16,115058.93,2018-06-30 16:14:00
143,6327.22,6327.99,6324.07,6327.08,1530389700,12.6,79832.42,2018-06-30 16:15:00
144,6325.85,6327.22,6322.43,6327.22,1530389760,15.73,99615.05,2018-06-30 16:16:00
145,6322.88,6328.24,6322.66,6325.85,1530389820,17.03,108028.73,2018-06-30 16:17:00
146,6323.91,6328.34,6322.87,6322.87,1530389880,10.61,67146.98,2018-06-30 16:18:00
147,6328.42,6331.9,6323.86,6323.91,1530389940,57.03,361201.42,2018-06-30 16:19:00
148,6327.31,6331.21,6326.78,6328.59,1530390000,36.22,229074.87,2018-06-30 16:20:00
149,6327.99,6332.36,6326.24,6326.97,1530390060,24.99,159915.54,2018-06-30 16:21:00
150,6330.15,6331.31,6327.99,6327.99,1530390120,9.21,58505.55,2018-06-30 16:22:00
151,6328.24,6330.19,6326.56,6330.15,1530390180,16.39,104127.84,2018-06-30 16:23:00
152,6328.88,6331.66,6327.64,6328.57,1530390240,15.3,97269.56,2018-06-30 16:24:00
153,6330.42,6331.84,6328.83,6329.06,1530390300,26.86,170236.18,2018-06-30 16:25:00
154,6331.25,6334.1,6330.42,6330.42,1530390360,17.77,112834.49,2018-06-30 16:26:00
155,6332.89,6333.66,6328.95,6331.1,1530390420,21.68,137670.75,2018-06-30 16:27:00
156,6329.47,6331.8,6325.74,6331.64,1530390480,14.98,94968.71,2018-06-30 16:28:00
157,6328.81,6331.18,6326.74,6329.48,1530390540,47.26,299428.76,2018-06-30 16:29:00
158,6324.41,6329.33,6323.27,6328.31,1530390600,45.61,288657.43,2018-06-30 16:30:00
159,6329.29,6330.34,6324.28,6324.41,1530390660,23.58,149333.56,2018-06-30 16:31:00
160,6326.52,6329.43,6324.15,6328.84,1530390720,36.72,232681.94,2018-06-30 16:32:00
161,6323.87,6330.29,6323.86,6327.32,1530390780,23.02,145915.94,2018-06-30 16:33:00
162,6328.7,6329.75,6324.52,6324.52,1530390840,45.39,287457.15,2018-06-30 16:34:00
163,6329.79,6332.02,6327.58,6328.7,1530390900,18.49,117211.21,2018-06-30 16:35:00
164,6332.68,6332.68,6326.03,6329.87,1530390960,17.05,108347.4,2018-06-30 16:36:00
165,6327.89,6333.08,6327.65,6332.68,1530391020,23.81,151529.83,2018-06-30 16:37:00
166,6333.84,6334.58,6327.6,6328.05,1530391080,28.64,181720.2,2018-06-30 16:38:00
167,6351.49,6351.57,6333.44,6334.01,1530391140,132.85,843182.97,2018-06-30 16:39:00
168,6359.84,6361.12,6343.69,6343.69,1530391200,247.94,1578604.56,2018-06-30 16:40:00
169,6361.48,6361.94,6358.03,6360.14,1530391260,30.95,197134.55,2018-06-30 16:41:00
170,6353.31,6361.9,6353.28,6361.48,1530391320,54.31,346059.59,2018-06-30 16:42:00
171,6355.43,6357.44,6352.87,6353.5,1530391380,17.96,114382.85,2018-06-30 16:43:00
172,6354.99,6358.61,6353.41,6355.94,1530391440,20.27,128968.75,2018-06-30 16:44:00
173,6355.97,6356.09,6351.79,6354.67,1530391500,18.79,119589.7,2018-06-30 16:45:00
174,6353.79,6356.41,6351.35,6355.97,1530391560,12.88,82205.12,2018-06-30 16:46:00
175,6348.35,6353.79,6348.16,6353.79,1530391620,22.92,145753.14,2018-06-30 16:47:00
176,6350.54,6353.81,6348.16,6348.16,1530391680,29.42,186820.81,2018-06-30 16:48:00
177,6351.47,6353.62,6348.33,6351.28,1530391740,10.16,64647.92,2018-06-30 16:49:00
178,6353.16,6354.11,6347.47,6351.27,1530391800,10.76,68428.05,2018-06-30 16:50:00
179,6350.27,6354.55,6348.37,6353.16,1530391860,27.77,176760.12,2018-06-30 16:51:00
180,6346.77,6352.11,6346.68,6350.27,1530391920,16.69,106449.25,2018-06-30 16:52:00
181,6348.07,6352.59,6346.64,6346.97,1530391980,20.23,128883.09,2018-06-30 16:53:00
182,6351.76,6352.13,6347.3,6348.07,1530392040,7.01,44756.72,2018-06-30 16:54:00
183,6345.28,6351.76,6344.6,6351.76,1530392100,25.12,159504.88,2018-06-30 16:55:00
184,6351.14,6351.18,6344.76,6345.39,1530392160,17.99,114682.1,2018-06-30 16:56:00
185,6347.17,6352.17,6347.12,6351.14,1530392220,16.46,105163.53,2018-06-30 16:57:00
186,6349.35,6350.29,6346.11,6347.43,1530392280,12.48,79621.07,2018-06-30 16:58:00
187,6355.12,6355.12,6347.07,6349.3,1530392340,84.88,539384.83,2018-06-30 16:59:00
188,6361.24,6361.24,6349.91,6349.91,1530392400,34.19,217725.67,2018-06-30 17:00:00
189,6355.7,6361.48,6355.7,6359.43,1530392460,33.22,211351.23,2018-06-30 17:01:00
190,6354.0,6356.87,6352.03,6355.68,1530392520,37.67,239756.92,2018-06-30 17:02:00
191,6352.29,6355.03,6349.86,6354.06,1530392580,10.79,68836.9,2018-06-30 17:03:00
192,6352.71,6353.79,6350.27,6352.36,1530392640,39.72,253095.29,2018-06-30 17:04:00
193,6352.54,6356.18,6351.16,6352.71,1530392700,14.53,92566.19,2018-06-30 17:05:00
194,6353.96,6356.28,6352.54,6352.54,1530392760,13.08,83197.53,2018-06-30 17:06:00
195,6351.51,6356.03,6351.25,6353.96,1530392820,47.65,303059.57,2018-06-30 17:07:00
196,6349.59,6352.69,6347.37,6351.51,1530392880,18.21,115712.15,2018-06-30 17:08:00
197,6352.51,6352.51,6347.88,6349.59,1530392940,19.76,125785.86,2018-06-30 17:09:00
198,6349.42,6352.98,6346.57,6352.51,1530393000,26.87,171266.11,2018-06-30 17:10:00
199,6351.33,6351.92,6349.38,6349.42,1530393060,15.4,98100.3,2018-06-30 17:11:00
200,6348.53,6352.18,6347.82,6351.88,1530393120,20.64,131378.21,2018-06-30 17:12:00
201,6352.18,6354.14,6348.53,6348.53,1530393180,12.92,82677.16,2018-06-30 17:13:00
202,6353.6,6354.14,6348.73,6352.18,1530393240,16.58,106304.52,2018-06-30 17:14:00
203,6349.28,6354.14,6348.06,6354.14,1530393300,21.67,138022.95,2018-06-30 17:15:00
204,6346.8,6350.61,6346.33,6349.28,1530393360,11.59,73940.51,2018-06-30 17:16:00
205,6348.25,6348.42,6342.52,6346.8,1530393420,9.68,62322.51,2018-06-30 17:17:00
206,6346.19,6348.93,6344.37,6348.25,1530393480,34.93,222134.45,2018-06-30 17:18:00
207,6347.52,6349.45,6344.11,6346.19,1530393540,19.43,123754.39,2018-06-30 17:19:00
208,6346.14,6349.18,6345.24,6347.51,1530393600,9.64,61285.06,2018-06-30 17:20:00
209,6348.1,6348.15,6342.74,6346.14,1530393660,19.13,122105.28,2018-06-30 17:21:00
210,6342.63,6349.26,6342.54,6348.07,1530393720,17.49,111147.69,2018-06-30 17:22:00
211,6347.18,6348.2,6342.54,6342.63,1530393780,11.49,73143.89,2018-06-30 17:23:00
212,6348.96,6349.24,6345.63,6347.18,1530393840,15.67,99515.21,2018-06-30 17:24:00
213,6346.85,6348.96,6342.61,6348.96,1530393900,21.94,140023.52,2018-06-30 17:25:00
214,6341.92,6346.91,6341.6,6346.9,1530393960,19.35,123759.41,2018-06-30 17:26:00
215,6342.23,6344.51,6338.94,6342.1,1530394020,23.83,151995.16,2018-06-30 17:27:00
216,6341.46,6344.24,6338.02,6342.34,1530394080,13.88,88682.64,2018-06-30 17:28:00
217,6343.62,6344.06,6339.91,6341.29,1530394140,16.31,103730.96,2018-06-30 17:29:00
218,6339.62,6343.55,6339.01,6343.54,1530394200,17.45,111359.64,2018-06-30 17:30:00
219,6339.53,6339.96,6336.82,6339.62,1530394260,15.8,100987.42,2018-06-30 17:31:00
220,6337.1,6342.53,6337.1,6339.53,1530394320,15.6,99649.47,2018-06-30 17:32:00
221,6334.93,6338.94,6334.11,6337.1,1530394380,32.99,210083.72,2018-06-30 17:33:00
222,6337.76,6340.94,6334.93,6334.93,1530394440,11.82,75259.35,2018-06-30 17:34:00
223,6336.7,6340.74,6335.92,6337.76,1530394500,28.9,183572.02,2018-06-30 17:35:00
224,6338.25,6341.56,6334.58,6337.02,1530394560,15.23,96754.77,2018-06-30 17:36:00
225,6339.1,6339.9,6335.43,6338.27,1530394620,21.4,136006.42,2018-06-30 17:37:00
226,6336.22,6339.13,6336.21,6339.1,1530394680,15.86,101066.41,2018-06-30 17:38:00
227,6334.3,6339.16,6334.14,6336.22,1530394740,27.17,172664.23,2018-06-30 17:39:00
228,6337.62,6338.36,6334.06,6334.3,1530394800,19.85,126318.93,2018-06-30 17:40:00
229,6335.81,6338.12,6332.79,6337.62,1530394860,16.23,103163.29,2018-06-30 17:41:00
230,6337.65,6337.8,6331.94,6335.77,1530394920,19.04,120736.65,2018-06-30 17:42:00
231,6336.59,6337.56,6330.92,6336.58,1530394980,13.7,86954.29,2018-06-30 17:43:00
232,6333.71,6336.8,6329.95,6336.8,1530395040,17.32,109728.05,2018-06-30 17:44:00
233,6331.7,6335.11,6329.5,6333.71,1530395100,19.47,123481.74,2018-06-30 17:45:00
234,6335.37,6335.5,6329.47,6331.71,1530395160,7.83,49771.75,2018-06-30 17:46:00
235,6331.68,6335.9,6331.1,6332.38,1530395220,47.29,299724.17,2018-06-30 17:47:00
236,6338.05,6338.07,6331.65,6331.65,1530395280,25.83,165040.01,2018-06-30 17:48:00
237,6333.04,6338.12,6332.8,6338.12,1530395340,11.08,70271.07,2018-06-30 17:49:00
238,6335.55,6338.83,6332.47,6333.04,1530395400,27.03,171333.64,2018-06-30 17:50:00
239,6333.06,6336.5,6332.44,6335.97,1530395460,10.73,68321.7,2018-06-30 17:51:00
240,6336.37,6339.0,6333.06,6333.06,1530395520,14.02,89255.73,2018-06-30 17:52:00
241,6337.32,6338.13,6333.68,6336.37,1530395580,13.54,86040.68,2018-06-30 17:53:00
242,6335.94,6338.72,6333.17,6337.19,1530395640,34.91,221420.71,2018-06-30 17:54:00
243,6333.43,6338.94,6333.43,6335.55,1530395700,9.99,63522.74,2018-06-30 17:55:00
244,6336.77,6338.86,6333.29,6333.43,1530395760,41.35,263432.84,2018-06-30 17:56:00
245,6337.88,6337.88,6334.12,6336.77,1530395820,12.61,80630.08,2018-06-30 17:57:00
246,6333.38,6337.89,6331.32,6335.78,1530395880,13.32,85173.25,2018-06-30 17:58:00
247,6336.48,6337.18,6332.73,6333.57,1530395940,19.44,123367.79,2018-06-30 17:59:00
248,6337.7,6337.7,6332.41,6333.17,1530396000,10.04,64350.46,2018-06-30 18:00:00
249,6330.37,6338.8,6330.37,6337.7,1530396060,10.89,69077.16,2018-06-30 18:01:00
250,6331.12,6335.85,6330.37,6330.81,1530396120,16.34,103645.76,2018-06-30 18:02:00
251,6330.81,6336.99,6330.53,6331.17,1530396180,12.42,78909.48,2018-06-30 18:03:00
252,6334.87,6337.83,6330.62,6330.81,1530396240,7.23,45792.67,2018-06-30 18:04:00
253,6330.83,6337.92,6330.83,6334.87,1530396300,9.52,60522.03,2018-06-30 18:05:00
254,6330.73,6336.87,6330.44,6330.83,1530396360,10.88,69367.71,2018-06-30 18:06:00
255,6333.16,6335.58,6330.68,6331.07,1530396420,14.12,89662.14,2018-06-30 18:07:00
256,6336.45,6336.49,6331.42,6333.16,1530396480,13.52,85850.51,2018-06-30 18:08:00
257,6330.76,6337.01,6330.14,6336.44,1530396540,17.46,110657.02,2018-06-30 18:09:00
258,6330.16,6335.29,6330.09,6330.77,1530396600,16.42,104125.37,2018-06-30 18:10:00
259,6332.88,6334.46,6329.75,6330.51,1530396660,13.49,85378.75,2018-06-30 18:11:00
260,6331.77,6337.06,6331.07,6332.87,1530396720,23.31,147924.84,2018-06-30 18:12:00
261,6337.06,6337.36,6331.46,6331.77,1530396780,14.01,89226.07,2018-06-30 18:13:00
262,6330.31,6337.58,6330.31,6337.06,1530396840,15.11,96001.39,2018-06-30 18:14:00
263,6332.56,6333.63,6329.28,6330.31,1530396900,13.04,83043.59,2018-06-30 18:15:00
264,6330.98,6334.68,6329.37,6332.8,1530396960,13.93,88345.96,2018-06-30 18:16:00
265,6329.12,6334.35,6328.29,6330.98,1530397020,15.17,96488.36,2018-06-30 18:17:00
266,6331.81,6333.69,6327.88,6329.12,1530397080,11.84,75157.35,2018-06-30 18:18:00
267,6331.65,6335.26,6329.08,6331.81,1530397140,17.5,111162.63,2018-06-30 18:19:00
268,6329.28,6334.9,6329.28,6331.65,1530397200,7.79,49548.21,2018-06-30 18:20:00
269,6330.91,6333.35,6328.2,6329.28,1530397260,7.32,46535.22,2018-06-30 18:21:00
270,6332.61,6332.61,6327.28,6330.91,1530397320,25.86,164164.81,2018-06-30 18:22:00
271,6333.22,6333.42,6326.46,6332.61,1530397380,23.47,148746.7,2018-06-30 18:23:00
272,6332.13,6335.54,6326.66,6333.22,1530397440,19.41,123058.54,2018-06-30 18:24:00
273,6334.85,6335.31,6329.56,6332.13,1530397500,22.35,141553.24,2018-06-30 18:25:00
274,6333.47,6336.47,6329.41,6334.85,1530397560,20.04,127211.57,2018-06-30 18:26:00
275,6336.15,6336.15,6332.46,6333.47,1530397620,16.71,105994.9,2018-06-30 18:27:00
276,6335.29,6336.15,6329.38,6336.15,1530397680,14.7,93684.35,2018-06-30 18:28:00
277,6330.23,6336.81,6330.22,6335.29,1530397740,10.0,63584.89,2018-06-30 18:29:00
278,6331.32,6335.39,6328.71,6330.23,1530397800,15.29,96966.47,2018-06-30 18:30:00
279,6328.56,6334.65,6328.56,6331.32,1530397860,9.47,60146.6,2018-06-30 18:31:00
280,6331.42,6336.17,6328.56,6328.56,1530397920,16.07,102583.06,2018-06-30 18:32:00
281,6331.31,6335.77,6328.98,6331.42,1530397980,15.43,97859.06,2018-06-30 18:33:00
282,6331.14,6333.14,6327.58,6331.31,1530398040,24.9,157895.76,2018-06-30 18:34:00
283,6330.51,6333.58,6326.79,6330.77,1530398100,52.06,329722.02,2018-06-30 18:35:00
284,6330.92,6332.81,6326.86,6330.51,1530398160,21.56,136592.81,2018-06-30 18:36:00
285,6332.03,6333.15,6324.4,6330.92,1530398220,14.81,93746.1,2018-06-30 18:37:00
286,6332.15,6335.41,6326.4,6332.03,1530398280,15.01,95307.94,2018-06-30 18:38:00
287,6330.76,6334.37,6330.22,6332.93,1530398340,14.77,93736.14,2018-06-30 18:39:00
288,6331.73,6333.13,6327.42,6330.76,1530398400,16.18,102666.51,2018-06-30 18:40:00
289,6334.15,6334.15,6327.88,6331.73,1530398460,9.85,62931.51,2018-06-30 18:41:00
290,6335.53,6335.61,6329.69,6334.2,1530398520,20.68,130943.04,2018-06-30 18:42:00
291,6332.47,6335.53,6327.54,6335.53,1530398580,14.34,91420.42,2018-06-30 18:43:00
292,6333.51,6334.63,6330.92,6332.47,1530398640,12.64,80079.68,2018-06-30 18:44:00
293,6333.91,6333.91,6328.69,6333.51,1530398700,15.03,95373.59,2018-06-30 18:45:00
294,6330.03,6334.93,6330.03,6333.91,1530398760,17.31,109710.18,2018-06-30 18:46:00
295,6335.78,6335.78,6329.65,6330.03,1530398820,21.46,135997.96,2018-06-30 18:47:00
296,6336.86,6336.86,6330.35,6330.42,1530398880,9.73,61881.97,2018-06-30 18:48:00
297,6333.49,6337.82,6330.66,6336.86,1530398940,15.87,100716.98,2018-06-30 18:49:00
298,6335.26,6335.51,6330.93,6333.49,1530399000,14.86,94469.85,2018-06-30 18:50:00
299,6334.59,6338.53,6333.98,6335.26,1530399060,21.34,136619.6,2018-06-30 18:51:00
300,6340.79,6340.79,6333.51,6334.59,1530399120,22.89,145246.46,2018-06-30 18:52:00
301,6337.63,6341.41,6336.69,6340.79,1530399180,87.01,552619.17,2018-06-30 18:53:00
302,6340.07,6342.39,6336.47,6340.99,1530399240,27.67,175418.02,2018-06-30 18:54:00
303,6337.49,6340.43,6336.88,6340.12,1530399300,33.75,214333.43,2018-06-30 18:55:00
304,6336.64,6341.11,6334.06,6337.49,1530399360,7.9,50212.05,2018-06-30 18:56:00
305,6337.48,6341.34,6334.02,6336.64,1530399420,15.76,100373.38,2018-06-30 18:57:00
306,6341.32,6341.38,6334.81,6337.44,1530399480,9.6,60930.45,2018-06-30 18:58:00
307,6339.42,6342.53,6335.01,6341.32,1530399540,14.75,93449.33,2018-06-30 18:59:00
308,6339.37,6341.88,6335.42,6339.42,1530399600,19.2,122023.42,2018-06-30 19:00:00
309,6339.65,6340.52,6333.73,6339.19,1530399660,17.71,112464.03,2018-06-30 19:01:00
310,6333.62,6339.08,6333.1,6338.62,1530399720,22.9,145347.53,2018-06-30 19:02:00
311,6337.68,6340.06,6333.62,6333.62,1530399780,13.18,83749.7,2018-06-30 19:03:00
312,6333.7,6340.53,6333.7,6337.68,1530399840,13.88,88401.24,2018-06-30 19:04:00
313,6339.47,6343.21,6333.89,6334.01,1530399900,14.19,90203.34,2018-06-30 19:05:00
314,6340.29,6343.47,6338.23,6339.47,1530399960,12.19,77375.93,2018-06-30 19:06:00
315,6340.41,6341.47,6336.3,6340.35,1530400020,19.32,122490.96,2018-06-30 19:07:00
316,6340.93,6341.65,6336.36,6341.28,1530400080,15.73,99856.46,2018-06-30 19:08:00
317,6339.18,6345.87,6339.18,6341.47,1530400140,12.14,77230.8,2018-06-30 19:09:00
318,6345.18,6345.59,6337.98,6339.18,1530400200,24.25,154476.29,2018-06-30 19:10:00
319,6346.41,6346.55,6341.59,6345.18,1530400260,21.72,137977.36,2018-06-30 19:11:00
320,6343.81,6347.48,6339.47,6346.41,1530400320,10.79,68420.96,2018-06-30 19:12:00
321,6340.33,6345.68,6340.0,6343.81,1530400380,42.48,269904.6,2018-06-30 19:13:00
322,6344.21,6345.62,6340.21,6343.82,1530400440,7.72,49092.78,2018-06-30 19:14:00
323,6340.3,6346.78,6340.3,6340.96,1530400500,21.78,138313.49,2018-06-30 19:15:00
324,6351.46,6351.57,6339.66,6343.49,1530400560,33.52,212758.41,2018-06-30 19:16:00
325,6350.36,6353.45,6347.2,6351.46,1530400620,21.07,134395.5,2018-06-30 19:17:00
326,6353.02,6355.74,6350.47,6352.55,1530400680,24.87,158636.67,2018-06-30 19:18:00
327,6363.14,6363.14,6352.01,6352.07,1530400740,91.02,586606.39,2018-06-30 19:19:00
328,6357.09,6363.15,6353.68,6357.51,1530400800,61.1,390585.75,2018-06-30 19:20:00
329,6357.72,6361.12,6353.69,6359.11,1530400860,30.35,192678.0,2018-06-30 19:21:00
330,6356.66,6359.96,6354.45,6356.15,1530400920,13.77,88226.99,2018-06-30 19:22:00
331,6356.69,6364.85,6356.66,6356.66,1530400980,32.38,207170.87,2018-06-30 19:23:00
